"cluster_id","verdetto_finale","n_studi_difettosi","etichetta_non_chiude","rilievi_accettati","rilievi_respinti","motivo","k_effective","k_kish","quota_top1","n_sig","I2_med","coherence_verdict","contrast_entity","contrast_entity_label","fascia","n_difetti"
"cgroup_L5_70f8671b","incerta",0,"True",1,2,"ACCETTO il rilievo del critico A, che ha ragione sul punto decisivo: il verdetto ""difettosa"" del lettore poggiava su una deduzione dal SILENZIO del trattato. ""Medulloblastoma patient 1"" non dichiara alcun materiale, quindi dall'etichetta non si legge che il caso sia tessuto e il controllo liquor - e' del tutto possibile che lo studio sia interamente su CSF e che il controllo sia semplicemente descritto in modo piu' esteso. Resta pero' scritto, sul solo controllo, ""without RNA extraction"": un descrittore di PROTOCOLLO su un braccio solo, che in questo blocco tratto (dichiarandolo) come sospetto e non come difetto, a differenza dei marcatori di STATO del campione. Non arrivo quindi a ""difettosa"", ma nemmeno a ""corretta"": il gruppo e' nuovo, tutti e tre gli studi sono ENTRATI, e restano due riserve non risolvibili dall'etichetta. RESPINGO i due rilievi del critico B. Su GSE148389: le eta' non sono attribuibili alle coorti - 96 casi etichettati ""(Age 1, Male)"" e un controllo di 42 campioni etichettato ""(Age 14)"" sono attributi del rappresentante, e lo prova B stesso quando osserva che la STESSA etichetta ""Healthy Brain (Age 14)"" copre due insiemi di numerosita' diversa (6 e 42); da un'etichetta che non descrive la coorte non si legge un divario di eta' fra i bracci - resta pero' che un controllo con lo stesso nome e composizione diversa non e' verificabile, ed e' la seconda riserva che mi impedisce di certificare. Su ""Pooled Medulloblastoma patients"": che il pool contenga o no i pazienti 1/2/3/6 l'etichetta non lo dice, quindi la sovrapposizione non e' provata; e sarebbe comunque un problema di indipendenza dei campioni, non di appaiamento dei bracci. GSE203174 e' invece pulito e simmetrico (""Medulloblastoma C17466"" contro ""Normal Cerebellum A508112"").",3,2.17819345117336,0.536001063199985,2480,83.9586386372714,"coherent","STR:medulloblastoma","medulloblastoma","k = 3-4",0
"cgroup_L5_729b276d","corretta",0,"False",0,2,"E' un caso-controllo di malattia, e qui i soggetti diversi sono il disegno, non un difetto (regola 3). I confronti tengono costante il resto: ""Gestational Diabetes 1st Trimester"" vs ""Normal Pregnancy 1st Trimester"" e ""Gestational Diabetes 2nd Trimester"" vs ""Normal Pregnancy 2nd Trimester"" appaiano il TRIMESTRE; ""Placental tissue from gestational diabetes mellitus patients"" vs ""Healthy control placental tissue"" appaia il TESSUTO; ""Endothelial progenitor cells from donor with gestational diabetes (Donor 21)"" vs ""Endothelial progenitor cells from healthy donor (Donor 1)"" appaia il TIPO CELLULARE. RESPINGO entrambi i rilievi del critico B, ma li lascio a verbale come riserve dichiarate perche' sono veri, solo su un altro asse. Il primo (GSE154377: ""Gestational Diabetes 1st Trimester Patient 1"" n=2 contro gli stessi ""Normal Pregnancy 1st Trimester"" n=6 gia' usati dall'entry n=5) e' un problema di INDIPENDENZA - riuso del controllo e probabile sovrapposizione dei trattati - non di appaiamento: i due confronti misurano lo stesso contrasto, e che ""Patient 1"" sia dentro i cinque l'etichetta non lo dice. Il secondo (GSE228990: 18 e 14 campioni attribuiti a un solo donatore per lato, 84% del peso) e' pseudo-replicazione e dominanza: la potenza dichiarata e' piu' alta di quella biologica, ma il confronto resta malato-contro-sano appaiato per tipo cellulare, ed e' proprio il caso che la regola 3 protegge. Il giudizio richiesto e' sull'appaiamento, non sulla potenza.",3,1.36627222854589,0.843294964078976,24,0.0290318827631445,"coherent","MeSH:D016640","Diabetes, Gestational","k = 3-4",0
"cgroup_L5_777adc83","corretta",0,"False",0,0,"Meta-analisi NUOVA (non esisteva nel riferimento), entita G007-LK, gain contro veicolo, 3 studi. Tutti i confronti isolano il solo G007-LK con la stessa linea sui due bracci: 'COLO320DM cells treated with G007-LK' contro 'COLO320DM cells treated with DMSO' e le coppie gemelle su OVCAR-4, RKO e UO-31; 'G007-LK' contro 'DMSO'; 'G007-LK treated' contro 'Vehicle control' e 'G007-LK treated (additional)' contro 'Vehicle control (additional)', dove il marcatore '(additional)' compare su ENTRAMBI i bracci. Nessun secondo agente, nessun materiale disallineato, nessuna direzione opposta. Nessun rilievo dai due critici. LIMITE DICHIARATO E IMPORTANTE (regola 5): quattro dei sette confronti vengono da UN solo studio (GSE162648, quattro linee) e il piu' pesante vale il 98% del peso — 1.0 studi efficaci su 3. Formalmente e' una meta-analisi a tre studi, di fatto e' uno studio solo, e l'I2 mediano 0.0 va letto in quella luce. Non e' un difetto di appaiamento ma va scritto accanto al numero. Secondo limite: cosa distingua il braccio '(additional)' di GSE220061 non e' leggibile, anche se l'appaiamento regge perche' il marcatore sta sui due lati.",3,1.04797449632049,0.976667669029928,6194,0,"coherent","STR:g007_lk","g007 lk","k = 3-4",0
"cgroup_L5_79b3a442","corretta",0,"False",0,0,"Tutti e tre gli studi confrontano CTEPH contro il proprio controllo tenendo costante lo sfondo: 'growth condition (CTEPH)' vs 'growth condition (normal)' (stessa condizione di coltura su entrambi i bracci) e 'Pulmonary artery CTEPH' vs 'Pulmonary artery control' (stessa sede anatomica su entrambi i lati); 'CTEPH Case Replicates' vs 'Healthy Control' e' un caso-controllo, quindi i soggetti diversi sono il disegno. Nessuna etichetta mostra sede, materiale o trattamento disallineati, e nessuno dei due critici ha sollevato rilievi qui. Sospetti dichiarati e non risolubili: GSE188938 non dichiara il materiale su nessuno dei due bracci e 'growth condition' non dice il tipo cellulare — ma un'informazione mancante simmetrica non e' un difetto. Limite: 1,8 studi efficaci su 3, 69% del peso su uno.",3,1.77304038780334,0.692700947359377,136,49.1050935125552,"coherent","STR:cteph","cteph","k = 3-4",0
"cgroup_L5_8341bee7","difettosa",1,"False",0,0,"Nessun rilievo dai due critici; confermo il lettore leggendo le etichette. Due studi su tre isolano il progesterone con il cofattore tenuto costante sui due bracci: 'HTR8/SVneo + Progesterone + Ethanol' vs 'HTR8/SVneo + Ethanol' (l'etanolo e' il veicolo, presente su entrambi i lati) e 'Cervical insufficiency, progesterone' vs 'Cervical insufficiency, untreated' / 'Healthy, progesterone' vs 'Healthy, untreated' (condizione clinica costante). GSE99626 no: 'T47D cells treated with E2 and Progesterone' contro 'T47D cells treated with Vehicle' misura estradiolo PIU' progesterone contro nulla, quindi l'entita' del gruppo non e' quella che il confronto isola — e' il caso 'LPS + IFN-gamma contro untreated' della regola 4. Su quattro confronti poolati e k=3, uno difettoso non e' marginale. DICHIARO il limite: il 74% del peso sta su un solo studio (Kish 1,7 su 3) e le etichette non dicono quale, quindi non so quanto il difetto pesi sulla stima.",3,1.65496000001753,0.74285015790421,210,72.3470414745887,"coherent","CHEBI:17026","progesterone","k = 3-4",1
"cgroup_L5_83b1f88c","corretta",0,"False",0,1,"Undici dei dodici confronti isolano neratinib contro DMSO o non-trattato con il materiale ripetuto sui due lati: 'HF2597 Neratinib' contro 'HF2597 DMSO', 'HSTS_Neratinib' contro 'HSTS_DMSO', 'KRJ1 cells treated with Neratinib' contro 'KRJ1 cells treated with DMSO', 'NCI-H1793_Neratinib' contro 'NCI-H1793_Untreated', 'BM3 monoculture Neratinib' contro 'BM3 monoculture DMSO', e 'MDA-MB-453 co-culture Neratinib' contro 'MDA-MB-453 co-culture DMSO' — dove la co-coltura e' scritta su ENTRAMBI i lati, esattamente come la monocoltura. RESPINTO il rilievo del critico B in entrambe le parti. (a) [GSE188958] 'SF268 neratinib 6h' e 'SF268 neratinib 72h' contro 'SF268 untreated': il controllo NON dichiara alcun tempo, quindi il difetto che il critico descrive (tre giorni di coltura dentro il contrasto) non e' scritto da nessuna parte e poggia sull'uguaglianza dei conteggi; stessa lettura applicata a GSE174618, GSE157104 e GSE184891 altrove nel blocco. (b) [GSE186341] 'Neratinib' contro 'DMSO' non nomina il materiale su NESSUNO dei due lati: e' un'etichetta muta, e un'etichetta muta non prova ne' che i bracci siano la stessa linea ne' che siano linee diverse — sospetto, non difetto, e cosi' l'aveva scritto anche il lettore. Sospetti dichiarati da riportare: GSE186341 e' uno screening con controlli di piastra (n_controlli 24, 28, 33, 34) e per la regola 5 vale UNA unita', non cinque, quindi il gruppo e' in sostanza due studi e mezzo; GSE249573 conta due volte 'MDA-MB-453 monoculture Neratinib' contro 'MDA-MB-453 monoculture DMSO'.",3,1.99350349049272,0.573550128772547,2895,75.5251184747816,"coherent","CHEBI:61397","neratinib","k = 3-4",0
"cgroup_L5_862cd9b9","difettosa",1,"True",0,1,"RESPINGO il rilievo del critico A, ma gli riconosco il punto di metodo: aveva ragione che il metro va applicato allo stesso modo qui e nel gruppo IL21. Lo applico, e lo stringo in ENTRAMBI, non lo allento. La regola 1 giudica l'APPAIAMENTO: quattro confronti mettono cellule coltivate e trattate per OTTO SETTIMANE contro un veicolo coltivato per UNA SETTIMANA, e le due durate sono scritte su tutte e due le etichette. Fra i bracci non cambia solo il farmaco: cambiano sette settimane di coltura e di passaggi, che in linee tumorali sono un secondo fattore enorme. Il fatto che nel materiale non compaia un veicolo a otto settimane riguarda l'attribuzione della colpa, non se il confronto sia appaiato: la clausola dell'esempio della regola 4 rafforza l'accusa quando l'alternativa esisteva, ma la sua assenza non rende appaiato un confronto che non lo e'. Gli altri otto confronti (PDX4, UM004, ASPC1, PANC1 e i quattro bracci a una settimana) sono appaiati per linea cellulare contro il proprio DMSO. DICHIARO LA SCELTA: il gruppo ha 3 studi con il 60% del peso su GSE237177, quindi la lettura che non sovrastima e' quella che conta i quattro bracci a otto settimane come difettosi.",3,1.96731367767996,0.595194692445845,5182,87.922602985107,"coherent","CHEBI:167670","SCH772984","k = 3-4",1
"cgroup_L5_8958b27a","corretta",0,"False",0,1,"In tutti e quattro i confronti l'UNICA differenza fra i bracci e' la nutlin: 'NGP cell line treated with nutlin' vs '... treated with ethanol', 'p53 siRNA + Nutlin' vs 'p53 siRNA', 'p53+iASPP siRNA + Nutlin' vs 'p53+iASPP siRNA', 'HCT116 TP53-/- + Nutlin 3A' vs 'HCT116 TP53-/- + DMSO' - il siRNA e il knockout stanno su ENTRAMBI i lati. RESPINGO il rilievo del critico B: il suo e' un argomento di MECCANISMO (nutlin agisce solo via p53), non di appaiamento, e la regola 1 dice esplicitamente che il giudizio non e' sul risultato biologico ma sull'appaiamento, mentre la regola 3 stabilisce che fondi cellulari diversi fra STUDI diversi sono normali in una meta-analisi. Il rilievo stesso riconosce che i bracci sono appaiati. Resta un limite da dichiarare accanto alla stima, e lo dichiaro: tre confronti su quattro sono in fondo p53-depleto e il 69% del peso sta sull'unico p53-competente, quindi l'omogeneita' biologica del contrasto e' bassa anche se l'appaiamento e' pulito.",3,1.84412839958648,0.6880039666244,1429,84.82129985018,"coherent","CHEBI:46741","Nutlin","k = 3-4",0
"cgroup_L5_8ac307e0","corretta",0,"True",0,2,"Sette confronti su otto appaiano cabozantinib al controllo della STESSA linea, nominata su entrambi i bracci: 'HF2597 Cabozantinib' vs 'HF2597 DMSO', 'HSTS_Cabozantinib' vs 'HSTS_DMSO', 'KRJ1 cells treated with Cabozantinib' vs 'KRJ1 cells treated with DMSO', 'NCI-H1793_Cabozantinib_1.0944uM_24h' vs 'NCI-H1793_DMSO_24h', 'DU145 + Cabozantinib 1 uM 24h' vs 'DU145 + UNTREATED', 'PANC-1_Cabozantinib' vs 'PANC-1_Untreated', 'ACHN cells treated with cabozantinib' vs 'Untreated ACHN cells'. Nessun secondo agente nel solo trattato. RESPINGO il rilievo del critico B sul tipo di controllo che cambia dentro GSE186341 (UNTREATED per DU145 e PANC-1, DMSO per le altre quattro linee): ogni confronto e' internamente appaiato e la chiave del gruppo e' 'vehicle_untreated', che ammette per costruzione entrambe le forme; e' un limite dichiarabile, non un disallineamento fra i bracci. RESPINGO come DIFETTO anche il rilievo su GSE217421 ('Cabozantinib-treated MSN01 cells' vs 'DMSO-treated cardiac myocytes'): il critico deduce dal blocco di riferimento dell'altro gruppo che il pool DMSO comprenda anche MSN06, ma quel blocco mostra che lo stesso LABEL generico serve due linee, non che i campioni del pool siano di un'altra linea; un'etichetta generica e' assenza di informazione, non prova di disallineamento (e la stessa asimmetria e' presente in entrambe le esecuzioni, 'donor 1' nel riferimento). Applico pero' la regola 6 e lo dichiaro: quel confronto — 7 trattati contro 12 controlli, in un gruppo dove tutte le altre righe nominano la linea su ENTRAMBI i bracci — non e' verificabile sull'etichetta, e se fosse davvero un altro donatore il gruppo sarebbe difettoso. DICHIARO inoltre che sei degli otto confronti vengono da un solo studio di screening (GSE186341, un solo studio per la regola 5) e che l'85% del peso sta li'.",3,1.36293034681639,0.845862398634875,1428,55.0583859578169,"coherent","CHEBI:72317","cabozantinib","k = 3-4",0
"cgroup_L5_8b61f50b","difettosa",1,"True",1,1,"ACCOLTO il primo rilievo del critico B, che e' leggibile sull'etichetta: CINQUE confronti su sette — dallo studio piu' pesante (49%) — sono 'MCF7 + 4-hydroxy tamoxifen (100 nM)' contro 'MCF7 + DMSO Vehicle', cioe' l'etichetta nomina il 4-idrossi-tamoxifene, che e' una molecola distinta dal tamoxifene dichiarato dal gruppo (CHEBI:41774). E' la categoria «l'entita' del gruppo non e' quella che il confronto isola» della regola 4, e non richiede nessuna inferenza: il nome del composto e' scritto. Dichiaro l'argomento contrario, che e' serio: il 4-OHT e' il metabolita attivo del tamoxifene, stesso bersaglio e stessa direzione, ed e' la forma usata in vitro proprio perche' il tamoxifene tal quale e' poco attivo senza metabolismo epatico; non e' escluso che la mappatura metabolita->composto padre sia una scelta deliberata di de-frammentazione della pipeline, ma il materiale non lo dice. Fra 'stessa molecola per convenzione' e 'due molecole diverse' l'etichetta non decide, e la lettura che non sovrastima il dato e' la seconda. Il progetto ha gia' un precedente nella stessa direzione (TGF-beta2 tenuto separato da TGF-beta1 perche' isoforma diversa). RESPINTO il secondo rilievo, su [GSE152360] 'MCF7 Tamoxifen 10nm 12hrs' contro 'MCF7 Full Media': il critico sostiene che i bracci differiscono per il terreno, ma l'etichetta del TRATTATO non dichiara alcun terreno, quindi che il trattato fosse in un terreno diverso e' inferenza dal silenzio; 'Full Media' e' anche il modo normale di nominare la condizione non trattata, e 'MCF7' e' ripetuto sui due lati. Resta sospetto dichiarato. Gli altri confronti sono puliti: 'T47D tamoxifen' contro 'T47D untreated'. Terzo sospetto: i cinque confronti di GSE123285 hanno etichetta IDENTICA e lo stesso pool di 16 controlli — lo stesso contrasto entra cinque volte da un solo studio.",3,2.55277512126687,0.486051793163011,367,95.1756150494195,"coherent","CHEBI:41774","tamoxifen","k = 3-4",1
"cgroup_L5_92f4f307","corretta",0,"False",1,1,"Tutti e tre i confronti oppongono l'isoprenalina (isoproterenolo e' lo stesso principio) al proprio controllo nello stesso materiale: ""SGBS cells treated with ISOPRENALINE"" vs ""SGBS CONTROL (EMPTY EMEM MEDIUM)"", ""Isoproterenol-treated cardiac myocytes"" vs ""DMSO-treated cardiac myocytes"", ""Cardiac myocytes treated with Isoproterenol"" vs ""Cardiac myocytes treated with DMSO"". ACCETTO il critico A: il lettore afferma come FATTO che il nuovo run ""elimina una duplicazione"", ma il blocco del riferimento non stampa i conteggi, quindi le due righe identiche del riferimento potrebbero essere due sottoinsiemi distinti — esattamente la lettura che lo stesso lettore dichiara non provabile nel gruppo del lapatinib, dove i conteggi ci sono e sono diversi. Applico lo stesso metro in tutte e due le direzioni: la divergenza diventa C. RESPINGO il critico B: che GSE217421 e GSE217423 siano accessioni contigue con lo stesso sistema sperimentale non e' un difetto di appaiamento e, per la regola 5, si conta per studio; l'I2 mediano 0,0 e' compatibile con effetti concordi. Resta come sospetto dichiarato, e va detto senza sconti: 1,3 studi efficaci su 3 e l'85% del peso su un solo studio — di fatto una meta-analisi a uno studio, con fonti plausibilmente non indipendenti.",3,1.34042377665697,0.853948972055606,152,0,"coherent","CHEBI:64317","isoprenaline","k = 3-4",0
"cgroup_L5_96c9f7bf","corretta",0,"False",0,2,"RESPINGO entrambi i rilievi del critico B. Sul primo: l'etichetta del riferimento e' 'Bipolar Disorder - Differentiation' contro 'Healthy Control - Differentiation', cioe' lo STESSO qualificatore su tutti e due i bracci, e la parola 'Differentiation' non nomina un materiale (non dice iPSC, non dice in vitro, non dice neurone). Suggerisce un esperimento di differenziamento, ma la regola 2 chiede che il difetto sia leggibile nell'etichetta: resta un sospetto dichiarato, non una prova di 'paziente contro modello'. Sul secondo: 'Vehicle' dentro 'Control_Brain_Vehicle' e' un token del vocabolario del tipo-di-controllo del gruppo (l'intestazione dichiara controllo 'vehicle_untreated') e non descrive il campione; lo tratto come ho trattato 'Model' nel gruppo della doxorubicina, cioe' come annotazione instabile, e per coerenza non ne ricavo un difetto. Tutti i confronti poolati sono appaiati per regione ('Bipolar_Disorder_BA11' contro 'Control_BA11', 'BA24' contro 'BA24', 'BA9' contro 'BA9', 'AnCg' contro 'AnCg', 'DLPFC' contro 'DLPFC'), e in un caso-controllo di malattia i soggetti diversi sono il disegno. SOSPETTI DICHIARATI, non difetti: quattro confronti di GSE80655 hanno etichette identiche e riusano gli stessi 19 controlli (pseudo-replicazione), 'Bipolar_Disorder_AnCg' ha 23 trattati contro 2 controlli, e il materiale di GSE134497 resta non dichiarato.",3,2.26990756237726,0.569078180937789,1551,65.558511667899,"coherent","STR:bipolar_disorder","bipolar disorder","k = 3-4",0
"cgroup_L5_9bdf0dcb","corretta",0,"False",0,0,"Tutti e quattro i confronti oppongono IFN-alfa al non stimolato nello stesso materiale ('IFNa' vs 'Control', 'IFNa' vs 'Untreated', 'CD4 Naive IFNa' vs 'CD4 Naive Unstim', 'CD8 Naive IFNa' vs 'CD8 Naive Unstim'); in GSE189997 la sottopopolazione e' appaiata braccio per braccio. Nessuna etichetta nomina un secondo agente, un materiale diverso o un attributo disallineato, e nessuno dei due critici ha sollevato rilievi. E' anche l'unico dei tredici gruppi senza entrate, senza uscite e con un solo cambio di sola grafia fra le due esecuzioni. Sospetti dichiarati, non difetti: due studi hanno etichette nude senza tipo cellulare, dose o tempo, e l'entita' e' la stringa non risolta 'STR:ifna', quindi il sottotipo di interferone alfa non e' fissato dall'etichetta.",3,2.26706039515604,0.555211224684368,1799,49.2260352616458,"coherent","STR:ifna","ifna","k = 3-4",0
"cgroup_L5_9de3f0ea","corretta",0,"False",0,1,"Tutti e quattro i confronti sono un caso-controllo di infezione con la co-variabile che conta — lo stato HIV — tenuta COSTANTE e scritta su entrambi i bracci: 'TB Positive, HIV Negative' vs 'TB Negative, HIV Negative' (GSE255071 e due volte GSE255074) e 'TB Positive, HIV Negative (Patient R2D2_U269)' vs 'TB Negative, HIV Negative (Patient R2D2_P114)', dove i due identificativi di paziente diversi sono il disegno caso-controllo (regola 3). Il tipo di controllo dichiarato dal gruppo ('tb negative') coincide con quello scritto sulle etichette. RILIEVO DEL CRITICO B RESPINTO: sostiene che le tre accessioni siano strati di un'unica coorte perche' adiacenti, con etichette identiche e I2 zero, e che GSE255073 nomini pazienti 'R2D2'. Il prefisso R2D2 compare su UN solo studio, l'adiacenza delle accessioni e l'I2 non sono etichette, e nessuna etichetta dice che i campioni siano condivisi fra gli studi. Registro pero' la preoccupazione come sospetto dichiarato, perche' se fosse vera gonfierebbe l'indipendenza apparente: e' un limite da riportare, non un difetto di appaiamento, e la regola 1 giudica il contrasto, che qui e' lo stesso su tutte e quattro le righe. Sospetto aggiuntivo: le due righe di GSE255074 hanno etichette identiche parola per parola e non dicono cosa le distingua.",3,1.63638216010846,0.759987212024907,402,0,"coherent","STR:tb_positive","tb positive","k = 3-4",0
"cgroup_L5_a3f0c959","corretta",0,"False",0,0,"Nessun rilievo dai critici. Tutti i confronti oppongono GSK-LSD1 al DMSO nello stesso sistema e, dove il tempo e' dichiarato su entrambi i lati, allo stesso tempo: ""GSK-LSD1 2uM 144H"" contro ""DMSO 144H"", ""GSK-LSD1 2uM 48H"" contro ""DMSO 48H"", ""PeTa cells treated with GSK-LSD1 for 6 days"" contro ""PeTa cells treated with DMSO for 6 days"", ""PeTa cells treated with GSK-LSD1 for 24 hours"" contro ""PeTa cells treated with DMSO for 24 hours"". Sull'ultimo confronto (""PeTa + GSK-LSD1 (100 nM, 1h)"" contro ""PeTa + DMSO"") il controllo non porta il tempo: l'etichetta corrente non prova un disallineamento e - applicando in modo simmetrico il principio che uso in tutto il blocco - non uso il riferimento per ASSOLVERE (li' il controllo era ""DMSO, 60 min"", appaiato). Resta un sospetto dichiarato, non un difetto. Tempi e dosi diversi FRA studi sono normali in meta-analisi.",3,1.80202671647074,0.698956592983644,870,48.9727010417953,"coherent","CHEBI:232752","GSK-LSD1","k = 3-4",0
"cgroup_L5_a4029927","difettosa",2,"False",1,0,"Due studi su tre portano un difetto. (1) [GSE186341] `HSTS cells treated with Afatinib` contro `KRJ1 cells treated with DMSO`: due linee scritte, una per braccio — incrocio provato dall'etichetta, tanto piu' che nello stesso studio l'altro confronto e' appaiato per linea, dose e tempo (`NCI-H1793_Afatinib_0.1869uM_24h` → `NCI-H1793_DMSO_24h`). (2) ACCETTATO il rilievo del critico B su [GSE217421]: due bracci trattati che dichiarano DUE DONATORI DIVERSI (`(MSN01)`, n=2, e `(MSN05)`, n=3) vanno contro lo STESSO pool generico di 12 controlli `DMSO-treated cardiac myocytes`. Al massimo uno dei due puo' essere appaiato per donatore, e che l'appaiamento per donatore fosse possibile lo mostra il materiale stesso, dove lo studio produce controlli con il donatore scritto (`DMSO-treated MSN01 cardiac myocytes`). Dichiaro il limite: l'etichetta del controllo e' muta sul donatore, quindi prova che l'appaiamento non puo' valere per entrambi ma non dice quale dei due lo porta. Da notare, e da mettere nei Methods: fra le due esecuzioni cambia il donatore attribuito allo stesso braccio afatinib di questo studio (MSN02 prima, MSN01 e MSN05 ora). `HCI003 afatinib` → `HCI003 vehicle` e' l'unico confronto senza rilievi. Il gruppo vale 1,3 studi efficaci su 3 con l'86% del peso su un solo studio, e il materiale non dice quale: se il peso sta su uno dei due studi difettosi, il difetto non e' marginale.",3,1.32098283596553,0.860625017646716,1811,22.4413545885334,"coherent","CHEBI:61390","afatinib","k = 3-4",2
"cgroup_L5_a69fcae5","corretta",0,"False",0,0,"Caso-controllo di lupus: per la regola 3 i soggetti diversi sono il disegno. Il materiale e' appaiato in tutti i confronti e in GSE92387 fin dentro il sottotipo linfocitario ('SLE IgD-, CD27-, CXCR5-' vs 'Healthy IgD-, CD27-, CXCR5-' e le altre tre gemelle). Anche 'Monocytes SLE SLE1' vs 'Monocytes Healthy Control HC2' appaia il tipo cellulare: SLE1 e HC2 sono identificativi di soggetto, cioe' proprio la differenza obbligatoria in un caso-controllo. Nessun difetto leggibile e nessun rilievo dai critici. Sospetto dichiarato, non difetto: GSE162828 ha etichette nude ('Systemic Lupus Erythematosus Patients' vs 'Healthy Controls') senza tessuto ne' sottopopolazione.",3,2.15382620323708,0.584426174093722,798,60.2388816947022,"coherent","MeSH:D008180","Lupus Erythematosus, Systemic","k = 3-4",0
"cgroup_L5_a747a14e","corretta",0,"False",0,1,"Tre confronti, tutti PM2.5 contro il controllo dello stesso studio, con un solo braccio trattato per studio e nessuna asimmetria leggibile: `PM2.5` → `Control`, `PM2.5 Treated` → `Vehicle Control`, `PM2.5` → `Control`. Le etichette sono povere — non dicono materiale, dose ne' tempo — ma dicono con chiarezza che cosa distingue i due bracci, e nessuna dice che i bracci differiscano per altro. RESPINTO il rilievo del critico B: che il PM2.5 sia una frazione granulometrica di composizione variabile per sito, sorgente e stagione e' vero e va nei Methods accanto all'I2 di 69,8, ma le etichette NON dicono che i tre studi espongano a particolati diversi — non nominano ne' provenienza ne' stagione — e la regola 3 mette le differenze fra STUDI diversi (materiale, dose, tempo) dentro la normalita' di una meta-analisi. Non c'e' inoltre nessuno degli indizi che altrove in questo blocco fanno cadere un gruppo: nessun pool di controllo condiviso fra bracci diversi, nessuna etichetta che nomini due identita' diverse sui due lati, nessuno studio che cambi entita' fra le due esecuzioni. Il difetto non e' leggibile e resta un limite dichiarato, non un difetto.",3,2.09543485353181,0.586426601338245,602,69.7565553149023,"coherent","STR:pm2_5","pm2 5","k = 3-4",0
"cgroup_L5_a8015c98","difettosa",1,"False",1,0,"GSE189764 entra con due bracci che portano un secondo agente solo nel trattato: «MIA PaCa-2 cells treated with Gemcitabine (100 nM) and Torin 1 (100 nM)» e «MIA PaCa-2 cells treated with Gemcitabine and Torin 1», entrambi contro «Untreated MIA PaCa-2 cells». Quei confronti misurano gemcitabina PIU' Torin 1, non la gemcitabina: e' l'esempio letterale della rubrica, e nessuno dei due critici lo contesta. ACCOLTO il rilievo del critico A sul CONTEGGIO: le due entry sono lo STESSO studio con lo stesso controllo, quindi vanno contate una volta sola — 1 studio difettoso su 3, con 2 entry, non 2 studi difettosi. La regola dice di contare per studio, e in un gruppo di tre studi la duplicazione avrebbe fatto sembrare indipendenti due sorgenti che sono una. Gli altri confronti sono puliti e appaiati per linea: «HPAFII_Gemcitabine_10_uM» vs «HPAFII_PBS», «Mia-PaCa-2 Gemcitabine» vs «Mia-PaCa-2 Control», «PANC-1 Gemcitabine» vs «PANC-1 Control».",3,2.26028617170367,0.507186989220608,3609,80.9575695285729,"coherent","CHEBI:175901","gemcitabine","k = 3-4",1
"cgroup_L5_aad8ed47","difettosa",1,"True",1,0,"ACCETTATO il rilievo del critico B su [GSE158305]. Due bracci trattati che dichiarano DUE LINEE DIVERSE (`HBEC1_YAP_TAZ_knockdown` e `HBEC2_YAP_TAZ_knockdown`, n=3 ciascuno) vanno contro UN SOLO pool di controllo di 6 campioni, con la stessa etichetta `Control_siRNA_1` e lo stesso numero in tutte e due le voci. Un campione di siRNA di controllo appartiene a una linea: o quel pool e' di una sola linea, e allora l'altro confronto incrocia le linee, oppure le contiene entrambe, e allora ciascun confronto ha meta' del controllo dell'altra linea. Non esiste una lettura in cui tutti e due siano appaiati per linea, ed e' la stessa struttura che nel gruppo enzalutamide di questo blocco produce un difetto conclamato (`MR42F Enzalutamide` contro `MR42D Vehicle`) — li' il controllo nomina la linea, qui no. Che si potesse fare meglio lo mostra l'altro membro del gruppo, GSE133003, che separa i due fondi (`HBEC + YAP/TAZ siRNA` → `HBEC + control siRNA`, `LGD + YAP/TAZ siRNA` → `LGD + control siRNA`); anche `MDA-MB-231 + YAP+TAZ siRNA` → `MDA-MB-231 + control siRNA` e' pulito. Dichiaro il limite: l'etichetta del controllo e' muta sulla linea, quindi prova l'impossibilita' ma non dice quale dei due confronti porta il difetto; scelgo la lettura che non sovrastima il dato. Nota: GSE158305 e' STABILE fra le due esecuzioni, quindi il difetto e' PRE-ESISTENTE e non un artefatto del run nuovo. Il verso (block) e il tipo di controllo (control siRNA) sono omogenei su tutti e cinque i confronti.",3,2.73479051071657,0.445922090350393,3163,76.9627268419716,"coherent","COMBO:taz+yap","taz + yap","k = 3-4",1
